,0,1,2,3,4,5
401,1623971100000,38073.0,38189.0,38073.0,38165.0,18870688.1833
402,1623971400000,38165.0,38189.0,38084.0,38111.0,11680488.2473
403,1623971700000,38111.0,38111.0,38025.0,38074.0,4154511.8388
404,1623972000000,38074.0,38074.0,38008.0,38038.0,2629373.9935
405,1623972300000,38038.0,38038.0,37915.0,37963.0,5952449.3132
406,1623972600000,37963.0,37969.0,37819.0,37829.0,11085521.0589
407,1623972900000,37829.0,37942.0,37829.0,37901.0,7112121.8034
408,1623973200000,37901.0,37950.0,37889.0,37903.0,1526782.0265
409,1623973500000,37903.0,38089.0,37891.0,38089.0,6553209.7812
410,1623973800000,38091.0,38120.0,38011.0,38059.0,6442964.8199
411,1623974100000,38059.0,38087.0,37976.0,38072.0,5466982.2881
412,1623974400000,38072.0,38073.0,37935.0,37976.0,13635631.5958
413,1623974700000,37976.0,37976.0,37867.0,37968.0,6886933.6535
414,1623975000000,37968.0,38147.0,37968.0,38137.0,8457522.5599
415,1623975300000,38136.0,38190.0,38083.0,38105.0,9929897.7771
416,1623975600000,38105.0,38106.0,37993.0,37995.0,4799205.727
417,1623975900000,37995.0,38070.0,37989.0,38003.0,2039556.5966
418,1623976200000,38003.0,38093.0,37998.0,38063.0,2620611.9869
419,1623976500000,38063.0,38063.0,37985.0,37995.0,4216824.415
420,1623976800000,37995.0,37997.0,37925.0,37929.0,2676869.8001
421,1623977100000,37929.0,37996.0,37928.0,37942.0,3715642.1245
422,1623977400000,37942.0,37983.0,37840.0,37856.0,5936649.2016
423,1623977700000,37855.0,37873.0,37536.0,37666.0,33980265.3189
424,1623978000000,37666.0,37776.0,37571.0,37597.0,9781984.3657
425,1623978300000,37597.0,37730.0,37593.0,37660.0,4554216.6274
426,1623978600000,37660.0,37747.0,37660.0,37688.0,2989612.3938
427,1623978900000,37688.0,37768.0,37675.0,37680.0,5463021.3494
428,1623979200000,37680.0,37720.0,37660.0,37704.0,2450419.2387
429,1623979500000,37704.0,37750.0,37636.0,37638.0,4810407.7225
430,1623979800000,37640.0,37674.0,37565.0,37575.0,5214158.4578
431,1623980100000,37575.0,37663.0,37488.0,37629.0,7868588.8673
432,1623980400000,37628.0,37700.0,37580.0,37700.0,2941640.3207
433,1623980700000,37700.0,37798.0,37646.0,37652.0,6306143.9299
434,1623981000000,37652.0,37680.0,37582.0,37595.0,6001473.0985
435,1623981300000,37595.0,37660.0,37589.0,37645.0,2704836.941
436,1623981600000,37645.0,37645.0,37560.0,37616.0,2612624.1269
437,1623981900000,37616.0,37645.0,37315.0,37379.0,22671126.4691
438,1623982200000,37379.0,37465.0,37370.0,37414.0,7689764.7779
439,1623982500000,37414.0,37476.0,37288.0,37318.0,9559700.5566
440,1623982800000,37318.0,37377.0,37205.0,37239.0,17835416.885
441,1623983100000,37239.0,37366.0,37239.0,37366.0,3471025.9049
442,1623983400000,37366.0,37542.0,37328.0,37541.0,11742079.2102
443,1623983700000,37541.0,37714.0,37511.0,37644.0,11279127.7294
444,1623984000000,37644.0,37677.0,37586.0,37586.0,6942963.3949
445,1623984300000,37586.0,37902.0,37583.0,37825.0,12243322.1993
446,1623984600000,37825.0,37879.0,37795.0,37826.0,5811669.9752
447,1623984900000,37826.0,37826.0,37765.0,37774.0,4731823.3713
448,1623985200000,37774.0,37862.0,37734.0,37810.0,6705597.6867
449,1623985500000,37810.0,37969.0,37796.0,37913.0,6165958.6028
450,1623985800000,37912.0,37917.0,37856.0,37873.0,2818729.9239
451,1623986100000,37873.0,37905.0,37836.0,37899.0,4172281.108
452,1623986400000,37899.0,37927.0,37820.0,37841.0,4143916.777
453,1623986700000,37841.0,37929.0,37841.0,37884.0,4179382.6968
454,1623987000000,37884.0,37885.0,37827.0,37828.0,3510035.7711
455,1623987300000,37828.0,37863.0,37784.0,37785.0,4064172.8113
456,1623987600000,37785.0,37897.0,37771.0,37877.0,6199722.8851
457,1623987900000,37877.0,38022.0,37877.0,37895.0,11090372.5861
458,1623988200000,37895.0,37940.0,37868.0,37928.0,4563801.4447
459,1623988500000,37928.0,37935.0,37886.0,37915.0,3788056.6322
460,1623988800000,37915.0,37963.0,37889.0,37889.0,4987959.7804
461,1623989100000,37889.0,37908.0,37816.0,37845.0,4712342.5415
462,1623989400000,37846.0,37859.0,37793.0,37820.0,3495329.915
463,1623989700000,37820.0,37861.0,37788.0,37842.0,3399475.1787
464,1623990000000,37842.0,37950.0,37818.0,37886.0,6898740.204
465,1623990300000,37886.0,37939.0,37873.0,37897.0,1962051.6445
466,1623990600000,37897.0,37955.0,37867.0,37945.0,2427744.5549
467,1623990900000,37945.0,38120.0,37940.0,38046.0,10499532.4646
468,1623991200000,38046.0,38050.0,38005.0,38034.0,2954594.6147
469,1623991500000,38034.0,38034.0,37970.0,37989.0,4843567.8889
470,1623991800000,37989.0,38032.0,37978.0,38014.0,3126125.5809
471,1623992100000,38014.0,38032.0,37900.0,37909.0,7978113.2762
472,1623992400000,37909.0,37961.0,37832.0,37840.0,7036869.4336
473,1623992700000,37840.0,37886.0,37832.0,37885.0,4228712.7279
474,1623993000000,37885.0,37902.0,37863.0,37881.0,2375370.4566
475,1623993300000,37880.0,37980.0,37843.0,37970.0,5620420.9331
476,1623993600000,37970.0,37990.0,37940.0,37940.0,4930068.6008
477,1623993900000,37940.0,38009.0,37940.0,37946.0,2944491.5902
478,1623994200000,37945.0,38008.0,37945.0,37999.0,3783904.1572
479,1623994500000,37999.0,38079.0,37985.0,38000.0,3700758.5328
480,1623994800000,38000.0,38023.0,37942.0,37965.0,4492137.9083
481,1623995100000,37965.0,37965.0,37744.0,37774.0,13493099.0865
482,1623995400000,37774.0,37810.0,37542.0,37624.0,21212619.2096
483,1623995700000,37624.0,37659.0,37501.0,37608.0,18016548.3334
484,1623996000000,37608.0,37650.0,37520.0,37578.0,8243843.7509
485,1623996300000,37578.0,37637.0,37547.0,37608.0,7206658.8823
486,1623996600000,37608.0,37657.0,37608.0,37639.0,2601993.2545
487,1623996900000,37639.0,37729.0,37548.0,37586.0,9889439.1583
488,1623997200000,37586.0,37586.0,37450.0,37531.0,13852106.2545
489,1623997500000,37531.0,37570.0,37484.0,37551.0,6368132.0014
490,1623997800000,37551.0,37566.0,37474.0,37550.0,4250919.5333
491,1623998100000,37550.0,37617.0,37539.0,37557.0,7067673.5914
492,1623998400000,37557.0,37623.0,37550.0,37594.0,4621869.0831
493,1623998700000,37594.0,37610.0,37446.0,37491.0,6181063.7844
494,1623999000000,37491.0,37532.0,37381.0,37385.0,7770558.7132
495,1623999300000,37385.0,37485.0,37385.0,37447.0,4522099.5885
496,1623999600000,37447.0,37616.0,37447.0,37554.0,7942713.8016
497,1623999900000,37554.0,37679.0,37512.0,37615.0,3810488.0699
498,1624000200000,37615.0,37705.0,37615.0,37662.0,3859706.282
499,1624000500000,37662.0,37773.0,37623.0,37719.0,5173485.8055
500,1624000800000,37719.0,37730.0,37672.0,37692.0,4148598.7348
501,1624001100000,37692.0,37730.0,37640.0,37691.0,4106367.6903
502,1624001400000,37691.0,37755.0,37598.0,37725.0,4046972.8216
503,1624001700000,37725.0,37774.0,37703.0,37747.0,2831745.5285
504,1624002000000,37746.0,37802.0,37730.0,37785.0,4973546.9737
505,1624002300000,37785.0,37792.0,37680.0,37718.0,7288702.2522
506,1624002600000,37718.0,37743.0,37678.0,37727.0,5219378.215
507,1624002900000,37727.0,37727.0,37675.0,37697.0,3338459.9675
508,1624003200000,37697.0,37727.0,37553.0,37621.0,5780834.0717
509,1624003500000,37621.0,37876.0,37621.0,37843.0,16861025.9487
510,1624003800000,37843.0,37863.0,37801.0,37801.0,8706195.8058
511,1624004100000,37801.0,37880.0,37781.0,37795.0,6830886.1091
512,1624004400000,37795.0,37907.0,37795.0,37880.0,8164286.4033
513,1624004700000,37880.0,37915.0,37856.0,37896.0,4028240.805
514,1624005000000,37896.0,37950.0,37854.0,37856.0,5294164.1053
515,1624005300000,37856.0,37918.0,37853.0,37911.0,3017499.0025
516,1624005600000,37911.0,37920.0,37854.0,37864.0,4156437.7331
517,1624005900000,37864.0,37899.0,37807.0,37820.0,5833799.6173
518,1624006200000,37820.0,37978.0,37820.0,37891.0,7859389.1437
519,1624006500000,37891.0,37914.0,37850.0,37868.0,2324142.335
520,1624006800000,37868.0,37914.0,37712.0,37752.0,11328270.0521
521,1624007100000,37752.0,37800.0,37690.0,37767.0,8469650.7499
522,1624007400000,37767.0,37854.0,37767.0,37820.0,5521371.4239
523,1624007700000,37820.0,37847.0,37631.0,37665.0,5817610.8832
524,1624008000000,37665.0,37753.0,37575.0,37752.0,13515270.2086
525,1624008300000,37752.0,37752.0,37645.0,37659.0,5059088.5167
526,1624008600000,37659.0,37736.0,37649.0,37693.0,6167762.9505
527,1624008900000,37694.0,37694.0,37577.0,37604.0,5929688.1833
528,1624009200000,37604.0,37629.0,37504.0,37573.0,11595753.0563
529,1624009500000,37572.0,37645.0,37567.0,37635.0,7903230.7583
530,1624009800000,37635.0,37638.0,37452.0,37498.0,10920549.0752
531,1624010100000,37498.0,37550.0,37465.0,37512.0,8963015.9966
532,1624010400000,37512.0,37512.0,37306.0,37392.0,24277966.0884
533,1624010700000,37392.0,37430.0,37237.0,37309.0,12255246.3281
534,1624011000000,37309.0,37393.0,37286.0,37322.0,10613581.9273
535,1624011300000,37322.0,37390.0,37078.0,37105.0,38747744.5662
536,1624011600000,37105.0,37398.0,37065.0,37393.0,21021750.442
537,1624011900000,37393.0,37734.0,37393.0,37600.0,47802016.0121
538,1624012200000,37600.0,37780.0,37582.0,37695.0,17045678.2209
539,1624012500000,37695.0,37752.0,37638.0,37689.0,7550120.7799
540,1624012800000,37689.0,37800.0,37685.0,37788.0,12748782.2326
541,1624013100000,37788.0,37812.0,37711.0,37743.0,11598705.2922
542,1624013400000,37743.0,37784.0,37696.0,37757.0,10992457.367
543,1624013700000,37757.0,37878.0,37757.0,37845.0,12381480.5369
544,1624014000000,37845.0,38014.0,37814.0,37932.0,28438844.3922
545,1624014300000,37932.0,37954.0,37847.0,37849.0,8015029.68
546,1624014600000,37849.0,37950.0,37848.0,37946.0,8367155.0362
547,1624014900000,37946.0,37959.0,37856.0,37860.0,5398256.4158
548,1624015200000,37860.0,37888.0,37754.0,37795.0,13780806.3992
549,1624015500000,37795.0,37838.0,37751.0,37771.0,4503907.1072
550,1624015800000,37771.0,37813.0,37659.0,37691.0,20855516.4238
551,1624016100000,37691.0,37755.0,37680.0,37728.0,5357006.6428
552,1624016400000,37728.0,37881.0,37727.0,37838.0,17688868.3253
553,1624016700000,37838.0,37949.0,37838.0,37936.0,6018453.8129
554,1624017000000,37936.0,37963.0,37766.0,37846.0,8588381.9495
555,1624017300000,37846.0,37879.0,37779.0,37824.0,4059204.8175
556,1624017600000,37824.0,37944.0,37700.0,37736.0,16955177.2542
557,1624017900000,37736.0,37746.0,37617.0,37708.0,10799922.9412
558,1624018200000,37708.0,37713.0,37523.0,37570.0,25712781.2265
559,1624018500000,37570.0,37598.0,37450.0,37523.0,23199953.278
560,1624018800000,37523.0,37660.0,37428.0,37620.0,30544118.3721
561,1624019100000,37618.0,37619.0,37330.0,37486.0,20289703.426
562,1624019400000,37486.0,37556.0,37422.0,37475.0,12535321.3792
563,1624019700000,37475.0,37564.0,37413.0,37513.0,6918406.9109
564,1624020000000,37513.0,37513.0,37302.0,37328.0,18821748.5456
565,1624020300000,37328.0,37424.0,37309.0,37408.0,6982264.9992
566,1624020600000,37408.0,37494.0,37368.0,37374.0,6646694.6479
567,1624020900000,37374.0,37450.0,37357.0,37430.0,4965533.0673
568,1624021200000,37430.0,37578.0,37429.0,37571.0,10578364.2405
569,1624021500000,37571.0,37671.0,37364.0,37369.0,17967389.0845
570,1624021800000,37369.0,37419.0,37113.0,37165.0,56249530.4698
571,1624022100000,37165.0,37282.0,37050.0,37144.0,44048100.7019
572,1624022400000,37144.0,37223.0,37050.0,37054.0,15102045.0186
573,1624022700000,37054.0,37250.0,37032.0,37174.0,15762794.5079
574,1624023000000,37174.0,37256.0,37146.0,37169.0,12335159.524
575,1624023300000,37169.0,37210.0,37085.0,37111.0,9771243.0351
576,1624023600000,37111.0,37160.0,37023.0,37132.0,23431935.0319
577,1624023900000,37132.0,37277.0,37126.0,37265.0,13344653.5274
578,1624024200000,37265.0,37265.0,37085.0,37150.0,9289181.2651
579,1624024500000,37150.0,37219.0,37138.0,37198.0,7906722.8399
580,1624024800000,37198.0,37297.0,37130.0,37148.0,8965297.3583
581,1624025100000,37148.0,37201.0,36688.0,36870.0,65281982.6413
582,1624025400000,36869.0,36902.0,36644.0,36696.0,68854221.6671
583,1624025700000,36696.0,36787.0,36544.0,36736.0,41139974.7716
584,1624026000000,36736.0,36800.0,36696.0,36798.0,10617426.5673
585,1624026300000,36798.0,36809.0,36714.0,36784.0,17139369.9723
586,1624026600000,36784.0,36808.0,36659.0,36799.0,23991247.705
587,1624026900000,36799.0,36893.0,36785.0,36835.0,14570723.452
588,1624027200000,36836.0,36836.0,36633.0,36655.0,19675631.161
589,1624027500000,36655.0,36730.0,36649.0,36709.0,9604247.4411
590,1624027800000,36709.0,36760.0,36665.0,36695.0,11024217.5466
591,1624028100000,36695.0,36744.0,36510.0,36699.0,43088097.3212
592,1624028400000,36699.0,36810.0,36626.0,36786.0,17948600.5748
593,1624028700000,36786.0,36832.0,36633.0,36659.0,12560827.5201
594,1624029000000,36659.0,36737.0,36650.0,36674.0,9984296.2514
595,1624029300000,36674.0,36731.0,36609.0,36621.0,9994219.0943
596,1624029600000,36621.0,36665.0,36568.0,36590.0,9235110.2696
597,1624029900000,36590.0,36609.0,36322.0,36472.0,52070756.2806
598,1624030200000,36472.0,36578.0,36420.0,36523.0,16604708.4556
599,1624030500000,36523.0,36560.0,36450.0,36498.0,10253742.768
600,1624030800000,36498.0,36521.0,36450.0,36519.0,8180627.3187
601,1624031100000,36519.0,36586.0,36362.0,36435.0,22470783.6859
602,1624031400000,36431.0,36526.0,36316.0,36416.0,23931021.682
603,1624031700000,36416.0,36488.0,36353.0,36366.0,14535634.503
604,1624032000000,36366.0,36633.0,36308.0,36430.0,44422525.2978
605,1624032300000,36430.0,36493.0,36260.0,36427.0,28394266.4652
606,1624032600000,36427.0,36470.0,36359.0,36442.0,7477709.7655
607,1624032900000,36442.0,36500.0,36404.0,36404.0,6515402.6037
608,1624033200000,36404.0,36539.0,36388.0,36505.0,11192753.1496
609,1624033500000,36506.0,36601.0,36481.0,36586.0,9749133.449
610,1624033800000,36586.0,36744.0,36541.0,36679.0,20013346.393
611,1624034100000,36678.0,36689.0,36543.0,36544.0,8757528.8648
612,1624034400000,36544.0,36641.0,36544.0,36630.0,4060462.3646
613,1624034700000,36630.0,36630.0,36588.0,36621.0,3755492.6436
614,1624035000000,36621.0,36725.0,36601.0,36635.0,10235705.2252
615,1624035300000,36635.0,36657.0,36576.0,36604.0,4551518.9439
616,1624035600000,36604.0,36616.0,36410.0,36438.0,13666484.6207
617,1624035900000,36438.0,36537.0,36402.0,36537.0,6697238.452
618,1624036200000,36537.0,36537.0,36403.0,36425.0,10940386.0296
619,1624036500000,36425.0,36470.0,36357.0,36417.0,6782812.9509
620,1624036800000,36417.0,36496.0,36402.0,36418.0,6307163.8296
621,1624037100000,36418.0,36488.0,36417.0,36425.0,3477292.3957
622,1624037400000,36425.0,36492.0,36393.0,36393.0,3473136.0831
623,1624037700000,36393.0,36393.0,36226.0,36277.0,22288540.8388
624,1624038000000,36277.0,36382.0,36222.0,36343.0,12341326.4629
625,1624038300000,36343.0,36450.0,36338.0,36395.0,9509888.8217
626,1624038600000,36395.0,36409.0,36292.0,36304.0,6059080.923
627,1624038900000,36304.0,36351.0,36227.0,36228.0,7646790.0918
628,1624039200000,36228.0,36367.0,36218.0,36330.0,13540416.3954
629,1624039500000,36330.0,36368.0,36276.0,36285.0,8905507.4499
630,1624039800000,36285.0,36291.0,36129.0,36141.0,23398486.7077
631,1624040100000,36141.0,36284.0,36115.0,36182.0,12569803.0135
632,1624040400000,36182.0,36216.0,36077.0,36143.0,11641304.266
633,1624040700000,36143.0,36161.0,35454.0,35725.0,81601594.6206
634,1624041000000,35725.0,35855.0,35681.0,35799.0,36302186.8104
635,1624041300000,35799.0,35820.0,35374.0,35465.0,47945474.0983
636,1624041600000,35465.0,35582.0,35329.0,35506.0,39636048.5676
637,1624041900000,35506.0,35642.0,35369.0,35480.0,18568889.7524
638,1624042200000,35480.0,35548.0,35157.0,35259.0,37143510.0726
639,1624042500000,35258.0,35307.0,35136.0,35289.0,28609042.8354
640,1624042800000,35289.0,35481.0,35248.0,35396.0,23446280.5276
641,1624043100000,35396.0,35479.0,35350.0,35400.0,10748332.6038
642,1624043400000,35400.0,35444.0,35166.0,35329.0,22605510.3843
643,1624043700000,35329.0,35573.0,35329.0,35492.0,32841325.8606
644,1624044000000,35492.0,35520.0,35406.0,35412.0,7049066.3057
645,1624044300000,35412.0,35554.0,35378.0,35469.0,16581505.6272
646,1624044600000,35469.0,35548.0,35443.0,35514.0,11256880.5211
647,1624044900000,35514.0,35527.0,35402.0,35452.0,8374049.0222
648,1624045200000,35452.0,35509.0,35421.0,35500.0,4510836.5171
649,1624045500000,35500.0,35501.0,35370.0,35408.0,9230622.9718
650,1624045800000,35408.0,35484.0,35372.0,35375.0,9394833.3892
651,1624046100000,35375.0,35443.0,35279.0,35317.0,12552563.8948
652,1624046400000,35317.0,35600.0,35207.0,35595.0,30587592.9663
653,1624046700000,35595.0,35676.0,35532.0,35638.0,13854720.1187
654,1624047000000,35638.0,35655.0,35562.0,35622.0,7075634.2561
655,1624047300000,35622.0,35767.0,35622.0,35766.0,13134894.5151
656,1624047600000,35766.0,35836.0,35747.0,35813.0,19976963.8255
657,1624047900000,35813.0,35814.0,35681.0,35700.0,6774840.9593
658,1624048200000,35700.0,35712.0,35542.0,35548.0,9176267.0505
659,1624048500000,35548.0,35554.0,35344.0,35430.0,17676164.2511
660,1624048800000,35431.0,35504.0,35402.0,35430.0,6835963.8639
661,1624049100000,35430.0,35445.0,35357.0,35405.0,12859600.0989
662,1624049400000,35405.0,35460.0,35398.0,35421.0,6423153.5871
663,1624049700000,35421.0,35499.0,35414.0,35495.0,4038262.7043
664,1624050000000,35495.0,35681.0,35453.0,35677.0,8369779.7919
665,1624050300000,35677.0,35720.0,35542.0,35585.0,8257414.2902
666,1624050600000,35585.0,35585.0,35523.0,35585.0,4617078.4807
667,1624050900000,35585.0,35632.0,35429.0,35455.0,8741333.6483
668,1624051200000,35455.0,35500.0,35400.0,35404.0,6313555.8317
669,1624051500000,35404.0,35477.0,35367.0,35461.0,13732443.4832
670,1624051800000,35461.0,35533.0,35419.0,35486.0,4558407.1812
671,1624052100000,35486.0,35566.0,35467.0,35517.0,6337988.7535
672,1624052400000,35517.0,35641.0,35464.0,35620.0,4971405.297
673,1624052700000,35620.0,35687.0,35546.0,35573.0,13464314.8394
674,1624053000000,35573.0,35631.0,35541.0,35609.0,6912765.2288
675,1624053300000,35609.0,35675.0,35570.0,35646.0,6716772.7023
676,1624053600000,35646.0,35656.0,35553.0,35553.0,3372197.8277
677,1624053900000,35553.0,35564.0,35477.0,35489.0,8380035.5734
678,1624054200000,35489.0,35521.0,35424.0,35461.0,11134813.4175
679,1624054500000,35460.0,35527.0,35450.0,35494.0,10318915.5925
680,1624054800000,35494.0,35519.0,35412.0,35418.0,9107554.7004
681,1624055100000,35418.0,35453.0,35371.0,35434.0,8880525.5639
682,1624055400000,35434.0,35446.0,35313.0,35433.0,8390861.8352
683,1624055700000,35433.0,35477.0,35393.0,35413.0,2648505.591
684,1624056000000,35413.0,35497.0,35393.0,35469.0,5593043.7514
685,1624056300000,35469.0,35485.0,35384.0,35416.0,10089383.3488
686,1624056600000,35416.0,35550.0,35411.0,35540.0,5581869.6403
687,1624056900000,35540.0,35620.0,35523.0,35618.0,7310692.14
688,1624057200000,35618.0,35618.0,35515.0,35516.0,12653692.9477
689,1624057500000,35516.0,35528.0,35444.0,35461.0,6807503.6861
690,1624057800000,35461.0,35541.0,35443.0,35456.0,5113390.3612
691,1624058100000,35456.0,35471.0,35400.0,35405.0,4800359.9536
692,1624058400000,35405.0,35564.0,35376.0,35527.0,8805435.7045
693,1624058700000,35527.0,35689.0,35489.0,35650.0,13796687.8534
694,1624059000000,35650.0,35879.0,35608.0,35841.0,22199382.327
695,1624059300000,35840.0,35916.0,35802.0,35910.0,10816741.241
696,1624059600000,35910.0,35914.0,35807.0,35810.0,7050784.6616
697,1624059900000,35810.0,35834.0,35729.0,35729.0,5583107.1436
698,1624060200000,35729.0,35733.0,35566.0,35626.0,8120397.9486
699,1624060500000,35626.0,35814.0,35587.0,35814.0,10345698.5983
700,1624060800000,35814.0,35814.0,35635.0,35721.0,54616889.6591
701,1624061100000,35721.0,35844.0,35701.0,35812.0,9808182.6747
702,1624061400000,35812.0,35925.0,35767.0,35910.0,7454353.2422
703,1624061700000,35910.0,35917.0,35773.0,35826.0,8906731.224
704,1624062000000,35826.0,35827.0,35740.0,35747.0,9816820.202
705,1624062300000,35747.0,35828.0,35743.0,35811.0,7926634.2462
706,1624062600000,35811.0,35839.0,35719.0,35780.0,8148612.8638
707,1624062900000,35780.0,35876.0,35753.0,35818.0,4736283.4779
708,1624063200000,35818.0,35835.0,35760.0,35769.0,3253517.8795
709,1624063500000,35769.0,35826.0,35733.0,35746.0,4178358.7934
710,1624063800000,35746.0,35746.0,35648.0,35688.0,8813728.4048
711,1624064100000,35688.0,35748.0,35645.0,35735.0,7708332.981
712,1624064400000,35735.0,35960.0,35706.0,35942.0,13519586.5429
713,1624064700000,35942.0,35990.0,35906.0,35953.0,8120676.7581
714,1624065000000,35953.0,36176.0,35936.0,36161.0,20795934.4207
715,1624065300000,36161.0,36270.0,36110.0,36259.0,17086122.8263
716,1624065600000,36259.0,36268.0,36214.0,36256.0,7290003.7538
717,1624065900000,36256.0,36256.0,36100.0,36102.0,8102700.9689
718,1624066200000,36102.0,36162.0,36080.0,36132.0,4417723.5416
719,1624066500000,36132.0,36132.0,36050.0,36073.0,3669748.1915
720,1624066800000,36073.0,36086.0,35990.0,36030.0,4861846.8854
721,1624067100000,36030.0,36106.0,36029.0,36105.0,3938728.9921
722,1624067400000,36105.0,36187.0,36082.0,36143.0,5664751.1196
723,1624067700000,36143.0,36147.0,36082.0,36098.0,3108179.2055
724,1624068000000,36098.0,36209.0,36050.0,36050.0,5507442.4766
725,1624068300000,36050.0,36114.0,36018.0,36029.0,3114926.7427
726,1624068600000,36029.0,36060.0,36010.0,36034.0,4158200.6249
727,1624068900000,36034.0,36044.0,35905.0,35923.0,8672659.6165
728,1624069200000,35923.0,35930.0,35865.0,35898.0,6799988.684
729,1624069500000,35898.0,35959.0,35897.0,35928.0,4520959.9649
730,1624069800000,35928.0,35950.0,35603.0,35660.0,22653512.9382
731,1624070100000,35660.0,35668.0,35517.0,35579.0,18091719.859
732,1624070400000,35579.0,35647.0,35522.0,35590.0,4235632.642
733,1624070700000,35590.0,35651.0,35440.0,35451.0,10177522.6376
734,1624071000000,35451.0,35548.0,35415.0,35467.0,9956799.1077
735,1624071300000,35467.0,35490.0,35448.0,35490.0,6357019.6836
736,1624071600000,35490.0,35550.0,35328.0,35411.0,10936304.8946
737,1624071900000,35411.0,35422.0,35313.0,35384.0,13916367.6008
738,1624072200000,35384.0,35431.0,35329.0,35393.0,7168587.8068
739,1624072500000,35393.0,35437.0,35336.0,35398.0,4504492.3543
740,1624072800000,35398.0,35408.0,35280.0,35340.0,8008965.9018
741,1624073100000,35340.0,35379.0,34759.0,34973.0,62503105.5648
742,1624073400000,34973.0,35246.0,34894.0,35218.0,35918595.7206
743,1624073700000,35218.0,35309.0,35113.0,35147.0,9664798.0824
744,1624074000000,35142.0,35227.0,34926.0,35003.0,12666542.2393
745,1624074300000,35007.0,35100.0,34825.0,34970.0,16141676.186
746,1624074600000,34970.0,35094.0,34866.0,35031.0,11408451.2868
747,1624074900000,35031.0,35145.0,34958.0,35096.0,11427204.9646
748,1624075200000,35096.0,35206.0,35041.0,35056.0,16364581.6699
749,1624075500000,35052.0,35135.0,35000.0,35117.0,8240552.5748
750,1624075800000,35117.0,35118.0,34997.0,35025.0,7351120.9983
751,1624076100000,35025.0,35029.0,34933.0,34947.0,9385188.5831
752,1624076400000,34947.0,35070.0,34947.0,35019.0,7033124.5825
753,1624076700000,35019.0,35278.0,35005.0,35253.0,13522566.7336
754,1624077000000,35246.0,35560.0,35242.0,35387.0,27298572.1525
755,1624077300000,35387.0,35387.0,35100.0,35187.0,20211095.9424
756,1624077600000,35187.0,35265.0,35145.0,35240.0,10696319.3283
757,1624077900000,35240.0,35243.0,35071.0,35077.0,10885453.9961
758,1624078200000,35077.0,35137.0,34979.0,35136.0,8937951.9972
759,1624078500000,35136.0,35198.0,35066.0,35170.0,7687304.8132
760,1624078800000,35170.0,35311.0,35170.0,35293.0,13116211.693
761,1624079100000,35293.0,35351.0,35219.0,35330.0,6574834.7305
762,1624079400000,35330.0,35374.0,35259.0,35370.0,4858411.3886
763,1624079700000,35370.0,35371.0,35284.0,35352.0,5501064.2654
764,1624080000000,35352.0,35444.0,35343.0,35422.0,4596891.4491
765,1624080300000,35422.0,35459.0,35339.0,35383.0,9449267.0634
766,1624080600000,35383.0,35566.0,35380.0,35538.0,37381009.2423
767,1624080900000,35538.0,35548.0,35480.0,35499.0,19327684.7838
768,1624081200000,35499.0,35534.0,35382.0,35383.0,13897946.3545
769,1624081500000,35386.0,35460.0,35334.0,35344.0,4123369.2483
770,1624081800000,35344.0,35423.0,35277.0,35366.0,9332644.2402
771,1624082100000,35366.0,35570.0,35365.0,35513.0,15791481.3179
772,1624082400000,35513.0,35670.0,35440.0,35573.0,15029396.8051
773,1624082700000,35573.0,35663.0,35551.0,35597.0,9162741.3639
774,1624083000000,35597.0,35632.0,35544.0,35544.0,4788344.196
775,1624083300000,35544.0,35631.0,35503.0,35503.0,8382569.8142
776,1624083600000,35503.0,35593.0,35482.0,35526.0,6946621.3827
777,1624083900000,35526.0,35629.0,35526.0,35578.0,4190398.266
778,1624084200000,35578.0,35750.0,35576.0,35640.0,34059196.1955
779,1624084500000,35640.0,35709.0,35615.0,35676.0,15734820.3549
780,1624084800000,35676.0,35817.0,35676.0,35695.0,16020233.5584
781,1624085100000,35695.0,35728.0,35655.0,35656.0,15887951.2852
782,1624085400000,35656.0,35688.0,35615.0,35669.0,8698337.9728
783,1624085700000,35669.0,35874.0,35660.0,35780.0,39322361.772
784,1624086000000,35780.0,35844.0,35720.0,35725.0,18634414.3131
785,1624086300000,35725.0,35757.0,35680.0,35689.0,27853368.7308
786,1624086600000,35689.0,35713.0,35631.0,35648.0,14201320.9613
787,1624086900000,35648.0,35666.0,35494.0,35538.0,17641884.0054
788,1624087200000,35538.0,35589.0,35444.0,35485.0,9900463.8529
789,1624087500000,35485.0,35533.0,35485.0,35509.0,10054885.216
790,1624087800000,35509.0,35640.0,35509.0,35587.0,8042994.0564
791,1624088100000,35587.0,35735.0,35586.0,35690.0,8315113.9411
792,1624088400000,35690.0,35762.0,35658.0,35724.0,9851063.1969
793,1624088700000,35724.0,35800.0,35723.0,35723.0,8464641.6405
794,1624089000000,35723.0,35749.0,35630.0,35730.0,9235317.0441
795,1624089300000,35730.0,35793.0,35730.0,35784.0,3492204.1205
796,1624089600000,35784.0,35790.0,35661.0,35715.0,10321004.9721
797,1624089900000,35715.0,35828.0,35635.0,35649.0,15365449.279
798,1624090200000,35649.0,35679.0,35589.0,35619.0,6371896.4299
799,1624090500000,35619.0,35734.0,35590.0,35724.0,5216226.7532
800,1624090800000,35724.0,35767.0,35661.0,35690.0,7927352.3656
