enabled,postOnly,priceIncrement,sizeIncrement,minProvideSize,last,bid,ask,price,type,baseCurrency,quoteCurrency,underlying,restricted,highLeverageFeeExempt,change1h,change24h,changeBod,quoteVolume24h,volumeUsd24h,tokenizedEquity
True,False,5e-06,10.0,10.0,0.027655,0.027805,0.02792,0.027805,spot,LINA,USD,,False,True,-0.007495984294128145,-0.10190568475452197,-0.0733211131478087,111515.81375,111515.81375,
True,False,0.0005,0.1,0.1,19.546,19.5425,19.544,19.544,future,,,LINK,False,False,0.0005631495418010546,-0.08787977785037569,-0.03610179522588282,76547801.75265,76547801.75265,
True,False,0.0005,0.1,0.1,19.675,19.516,19.5445,19.5445,future,,,LINK,False,False,0.0018453494630545659,-0.08764354402016618,-0.03450575507582868,1062602.9157,1062602.9157,
True,False,0.0005,0.1,0.1,19.678,19.602,19.6315,19.6315,future,,,LINK,False,False,0.0011729607058163553,-0.09071329319129226,-0.039860122759396474,339532.0218,339532.0218,
True,False,5e-08,0.1,0.1,0.0005754,0.0005739,0.0005753,0.0005753,spot,LINK,BTC,,False,True,-0.0009551098376313276,-0.03650979735387707,0.010361784334387074,1.58970073,54047.712552035286,
True,False,0.0005,0.1,0.1,19.553,19.538,19.554,19.553,spot,LINK,USD,,False,True,0.0012545766443915302,-0.08845947646907998,-0.03689291695399468,2640357.0255,2640357.0255,
True,False,0.0005,0.1,0.1,19.542,19.5455,19.5645,19.5455,spot,LINK,USDT,,False,True,0.0008448973321726663,-0.08789490876849129,-0.036740426790202556,674580.2588,674542.5767467434,
True,False,5e-05,1.0,1.0,0.25,0.25,0.25035,0.25,future,,,LRC,False,False,-0.004578936890304599,-0.07441688263606072,-0.06716417910447761,574539.1149,574539.1149,
True,False,5e-05,1.0,1.0,0.25065,0.2498,0.25075,0.25065,spot,LRC,USD,,False,True,-0.005159753919428458,-0.07166666666666667,-0.06682799702159345,82342.1467,82342.1467,
True,False,0.01,0.01,0.01,146.6,146.6,146.61,146.6,future,,,LTC,False,False,-0.003195757122458693,-0.07560375811841856,-0.04114068938452482,55376502.4976,55376502.4976,
True,False,0.01,0.01,0.01,146.32,146.29,146.44,146.32,future,,,LTC,False,False,0.0007523425210313932,-0.07632093933463796,-0.04178127046496398,760457.0632,760457.0632,
True,False,0.01,0.01,0.01,147.19,147.08,147.22,147.19,future,,,LTC,False,False,-0.00392501861000203,-0.08011999250046872,-0.04459301570816565,1841642.6832,1841642.6832,
True,False,2.5e-07,0.01,0.01,0.0043205,0.00430725,0.00431475,0.00431475,spot,LTC,BTC,,False,True,-0.006218690620141648,-0.025410808063696427,0.003780388507618937,7.03164808,239066.69162497701,
True,False,0.005,0.01,0.01,146.49,146.695,146.815,146.695,spot,LTC,USD,,False,True,-0.0036676062077630996,-0.075645872715816,-0.04167891556426588,6351279.6065,6351279.6065,
True,False,0.005,0.01,0.01,146.585,146.645,146.75,146.645,spot,LTC,USDT,,False,True,-0.0033641429930678264,-0.07601915443261294,-0.042161985630306986,1388926.1494,1388848.5639852944,
True,False,0.00025,0.1,0.1,0.047,0.0475,0.048,0.0475,spot,LUA,USD,,False,True,-0.02564102564102564,-0.0594059405940594,-0.05472636815920398,11878.472275,11878.472275,
True,False,0.00025,0.1,0.1,0.04775,0.0475,0.048,0.04775,spot,LUA,USDT,,False,True,-0.025510204081632654,-0.059113300492610835,-0.054455445544554455,9197.9147,9197.400904484857,
True,False,0.001,0.1,0.1,5.502,5.5,5.504,5.502,future,,,LUNA,False,False,-0.0030802681645225585,-0.05170630816959669,-0.03878406708595388,11117076.9509,11117076.9509,
True,False,0.0001,1.0,1.0,0.5971,0.594,0.5985,0.5971,future,,,MAPS,False,False,-0.02162870719318368,-0.08025261860751694,-0.04234161988773055,129398.9499,129398.9499,
True,False,0.0001,1.0,1.0,0.5951,0.5951,0.6016,0.5951,spot,MAPS,USD,,False,True,-0.02442622950819672,-0.08121043693067778,-0.04936102236421725,52067.9384,52067.9384,
True,False,0.0001,1.0,1.0,0.5986,0.5951,0.6015,0.5986,spot,MAPS,USDT,,False,True,-0.01997380484610347,-0.08652525560811843,-0.04499042756860242,14180.8407,14180.048558238497,
True,False,0.0001,0.1,0.1,1.37,1.3659,1.37,1.37,spot,MATH,USD,,False,True,-0.00436046511627907,-0.008683068017366137,-0.00472212132219397,25356.28658,25356.28658,
True,False,0.0001,0.1,0.1,1.3667,1.3652,1.3879,1.3667,spot,MATH,USDT,,False,True,-0.00632543260142504,-0.010712993123416576,-0.010712993123416576,37410.6919,37408.602138750466,
True,False,2.5e-06,1.0,1.0,1.314515,1.31405,1.314365,1.314365,future,,,MATIC,False,False,-0.0008646885885811695,-0.048733444307736844,-0.03022332240731484,110746827.4074575,110746827.4074575,
True,False,1e-08,10.0,10.0,3.908e-05,3.856e-05,3.874e-05,3.874e-05,spot,MATIC,BTC,,False,True,-0.004113110539845758,0.003367003367003367,0.014401675831369469,0.759933,25836.712261436674,
True,False,1e-06,10.0,10.0,1.315,1.314999,1.315,1.315,spot,MATIC,USD,,False,True,-0.002493387251789633,-0.048750282119688196,-0.03133680677047691,18865720.03393,18865720.03393,
True,False,0.1,0.01,0.01,50.2,50.1,50.2,50.2,future,,,MEDIA,False,False,0.004,-0.01761252446183953,-0.0137524557956778,265124.039,265124.039,
True,False,0.1,0.01,0.01,50.5,50.3,50.4,50.4,spot,MEDIA,USD,,False,True,0.0019880715705765406,-0.0136986301369863,-0.017543859649122806,88120.133,88120.133,
True,False,0.0001,1.0,1.0,0.6645,0.6645,0.667,0.6645,future,,,MER,False,False,-0.009834599910594547,-0.025374009973599294,-0.015409690324492518,113993.7986,113993.7986,
True,False,0.0001,1.0,1.0,0.6679,0.6692,0.6725,0.6692,spot,MER,USD,,False,True,-0.010351966873706004,-0.02520029133284778,-0.017327459618208516,79805.9186,79805.9186,
True,False,0.1,0.001,0.001,3027.9,3027.3,3027.5,3027.5,future,,,MID,False,False,-0.0077674357629785,-0.07762849221582427,-0.0546152885335998,15193666.433,15193666.433,
True,False,0.1,0.001,0.001,3023.5,3019.9,3031.4,3023.5,future,,,MID,False,False,-0.0068976843488257516,-0.07996835346742537,-0.05751246882793017,143597.4806,143597.4806,
True,False,0.1,0.001,0.001,3023.3,3023.3,3030.4,3023.3,future,,,MID,False,False,-0.008396470858342353,-0.08215185646194481,-0.05886564562321006,955726.9082,955726.9082,
True,False,0.5,0.001,0.001,2494.5,2494.0,2494.5,2494.5,future,,,MKR,False,False,-0.0023995200959808036,-0.06904273185295765,-0.034822983168891465,3681239.2615,3681239.2615,
True,False,0.5,0.001,0.001,2493.5,2494.0,2498.0,2494.0,spot,MKR,USD,,False,True,-0.0037946874375873775,-0.06801195814648729,-0.03445605884630275,360128.099,360128.099,
True,False,0.5,0.001,0.001,2493.5,2490.5,2497.5,2493.5,spot,MKR,USDT,,False,True,-0.003994407829039345,-0.06819880418535126,-0.036886828891463885,64368.8455,64365.24985629037,
True,False,0.0005,0.5,0.5,12.02,11.999,12.02,12.02,spot,MOB,USD,,False,True,0.00024964633435965716,-0.014754098360655738,-0.014026741038471003,280055.82125,280055.82125,
True,False,0.0005,0.5,0.5,12.02,12.0,12.02,12.02,spot,MOB,USDT,,False,True,-0.0007481918696483498,-0.01709052252841606,-0.0179337391233302,158404.1515,158395.3030440972,
True,False,0.01,0.01,0.01,200.42,197.54,199.99,199.99,future,,,MRNA,True,False,0.0,-5e-05,-5e-05,168263.2127,168263.2127,True
True,False,0.01,0.01,0.01,203.78,199.0,199.42,199.42,future,,,MRNA,True,False,0.0,-5.014290728576443e-05,-0.000300782033286545,0.0,0.0,True
True,False,0.025,0.005,0.005,198.15,198.15,199.5,198.15,spot,MRNA,USD,,True,True,0.0,0.0,0.0,0.0,0.0,True
True,False,0.025,0.005,0.005,642.85,616.875,646.175,642.85,future,,,MSTR,True,False,0.0,0.0,0.0,0.0,0.0,True
True,False,0.025,0.005,0.005,658.125,618.7,645.0,645.0,future,,,MSTR,True,False,0.0,0.0033054637371184134,-0.01225114854517611,1313.428,1313.428,True
True,False,0.25,0.005,0.005,643.0,618.5,645.25,643.0,spot,MSTR,USD,,True,True,0.0,0.0,-0.01644359464627151,2595.69375,2595.69375,True
True,False,0.0005,1.0,1.0,0.868,0.868,0.874,0.868,future,,,MTA,False,False,-0.03179029559397657,-0.05084745762711865,-0.05395095367847411,243731.611,243731.611,
True,False,0.0005,1.0,1.0,0.8705,0.8715,0.883,0.8715,spot,MTA,USD,,False,True,-0.033813747228381374,-0.05834683954619125,-0.06189451022604951,50700.9005,50700.9005,
True,False,0.0005,1.0,1.0,0.9245,0.8715,0.884,0.884,spot,MTA,USDT,,False,True,-0.027502750275027504,-0.0391304347826087,-0.043807463493780424,8703.304,8702.81783343856,
True,False,0.0005,0.1,0.1,1.5995,1.6,1.6015,1.6,future,,,MTL,False,False,-0.019908116385911178,-0.11259012756516916,-0.09219858156028368,641480.21045,641480.21045,
True,False,0.0005,0.1,0.1,1.757,1.592,1.6845,1.6845,spot,MTL,USD,,False,True,-0.006487761722205839,-0.10351250665247472,-0.08351468988030468,279.46885,279.46885,
True,False,2.5,0.0001,0.0001,18687.5,18685.0,18707.5,18687.5,future,,,MVDA10,False,False,-0.0073041168658698535,-0.06375250501002004,-0.04387311332821694,11682580.16375,11682580.16375,
True,False,2.5,0.0001,0.0001,15505.0,15487.5,15515.0,15505.0,future,,,MVDA25,False,False,-0.0022522522522522522,-0.06792906522392546,-0.04687259873981866,9418139.12225,9418139.12225,
True,False,0.0005,0.1,0.1,2.69,2.692,2.6935,2.692,future,,,NEAR,False,False,-0.009565857247976454,-0.0760253990046336,-0.0584120321790836,4216693.9324,4216693.9324,
True,False,0.0025,0.1,0.1,41.815,41.815,41.8725,41.815,future,,,NEO,False,False,-0.016522608337743282,-0.0873574507557156,-0.06086468276249298,2617574.1465,2617574.1465,
True,False,0.01,0.01,0.01,495.59,495.57,502.21,495.59,future,,,NFLX,True,False,0.0,-0.0013299748110831235,-0.0013299748110831235,8910.7082,8910.7082,True
True,False,0.01,0.01,0.01,502.2,497.28,500.93,500.93,future,,,NFLX,True,False,-9.98043834085193e-05,-0.0003791507024265645,-0.0006184662038145399,0.0,0.0,True
True,False,0.01,0.01,0.01,500.22,499.77,500.67,500.22,spot,NFLX,USD,,True,True,0.0,-0.0011980352222355337,-0.0012179781562606073,220.3575,220.3575,True
True,False,0.005,0.05,0.05,46.37,46.345,47.14,46.37,future,,,NIO,True,False,0.0,0.0,0.0,0.0,0.0,True
True,False,0.005,0.05,0.05,46.865,46.605,47.005,46.865,future,,,NIO,True,False,0.0,0.0,0.0,0.0,0.0,True
True,False,0.05,0.005,0.005,46.45,46.45,46.95,46.45,spot,NIO,USD,,True,True,0.0,0.0,0.0,7758.8335,7758.8335,True
True,False,0.0005,0.1,0.1,5.071,5.0405,5.1,5.071,future,,,NOK,True,False,0.0,0.0,0.0,0.0,0.0,True
True,False,0.0005,0.1,0.1,5.098,5.0565,5.093,5.093,future,,,NOK,True,False,-0.00019630938358853554,-0.00019630938358853554,-0.00019630938358853554,0.0,0.0,True
True,False,0.0005,0.1,0.1,5.0955,5.0585,5.095,5.095,spot,NOK,USD,,True,True,0.0,-9.812579727210283e-05,-9.812579727210283e-05,5.0955,5.0955,True
True,False,0.05,0.0025,0.0025,737.4,737.35,747.55,737.4,future,,,NVDA,True,False,0.0,-0.007870837537840566,-6.780120686148214e-05,4313.17125,4313.17125,True
True,False,0.05,0.0025,0.0025,745.5,739.7,745.5,745.5,spot,NVDA,USD,,True,True,0.0,0.0,0.00784101662836285,189333.132125,189333.132125,True
True,False,0.0005,0.01,0.01,11.982,11.972,11.9955,11.982,future,,,OKB,False,False,-0.007948335817188276,-0.051081016868614874,-0.04186158090440206,1113455.95443,1113455.95443,
True,False,0.0005,0.01,0.01,11.9465,11.9125,11.937,11.937,future,,,OKB,False,False,-0.008513642593130944,-0.048806725367544525,-0.042281771501925546,41410.95467,41410.95467,
True,False,0.0005,0.01,0.01,11.365,11.33,11.354,11.354,future,,,OKB,False,False,-0.008860372746715552,-0.048999078649803164,-0.04286617492096944,192586.622715,192586.622715,
True,False,0.0005,0.1,0.1,11.9645,11.9645,11.994,11.9645,spot,OKB,USD,,False,True,-0.0074660915010991745,-0.053066877720617335,-0.0451316839584996,34147.48725,34147.48725,
True,False,0.001,0.1,0.1,0.949,0.949,0.95,0.949,future,,,OLYMPICS,False,False,0.0,0.0,-0.0010526315789473684,17921.08,17921.08,
True,False,0.0005,0.1,0.1,4.216,4.219,4.2245,4.219,future,,,OMG,False,False,-0.014021967749474177,-0.09200473474658345,-0.05794350787093893,3363221.73515,3363221.73515,
True,False,0.0005,0.1,0.1,4.212,4.191,4.2165,4.212,future,,,OMG,False,False,-0.0073061513080367665,-0.09321851453175457,-0.05992634750585872,4612.0663,4612.0663,
True,False,0.0005,0.1,0.1,4.217,4.227,4.252,4.227,future,,,OMG,False,False,-0.018004413985364155,-0.09746984093092773,-0.06585635359116022,19995.03995,19995.03995,
True,False,0.0005,0.5,0.5,4.2025,4.2155,4.2225,4.2155,spot,OMG,USD,,False,True,-0.012069369580501524,-0.09217185312802843,-0.05809406770193275,78534.56675,78534.56675,
True,False,5e-05,1.0,1.0,0.78255,0.7822,0.7831,0.78255,future,,,ONT,False,False,-0.013861760443576334,-0.09301112656467315,-0.06550035825173155,415406.4888,415406.4888,
True,False,2.5e-05,10.0,10.0,0.05055,0.050525,0.0508,0.05055,future,,,ORBS,False,False,-0.033460803059273424,-0.09812667261373774,-0.09812667261373774,59495.03175,59495.03175,
True,False,2.5e-05,10.0,10.0,0.0511,0.0506,0.051,0.051,spot,ORBS,USD,,False,True,-0.029033793431699192,-0.0989399293286219,-0.10013233348037054,14771.3245,14771.3245,
True,False,0.0005,0.1,0.1,1.5985,1.5935,1.598,1.598,future,,,OXY,False,False,0.00031298904538341156,-0.013580246913580247,-0.008992248062015503,156666.1703,156666.1703,
True,False,0.0001,1.0,1.0,1.6071,1.6067,1.6095,1.6071,spot,OXY,USD,,False,True,-0.0012429308308992604,-0.012473884724099792,-0.0097356583893031,61173.2156,61173.2156,
True,False,0.0001,1.0,1.0,1.6087,1.6059,1.6124,1.6087,spot,OXY,USDT,,False,True,-0.0013037000248323815,-0.014759921607055365,-0.011490721396091925,4676.251,4675.98978461914,
True,False,0.1,0.01,0.01,1773.0,1767.0,1773.0,1773.0,future,,,PAXG,False,False,0.0,-5.6398398285488694e-05,0.0003949669920442363,238020.263,238020.263,
True,False,0.1,0.01,0.01,1776.4,1765.4,1777.4,1776.4,future,,,PAXG,False,False,0.0,0.003615819209039548,0.003615819209039548,603.976,603.976,
True,False,0.1,0.0001,0.0001,1764.9,1764.1,1777.7,1764.9,spot,PAXG,USD,,False,True,0.0,-0.005129650507328072,-0.0009057458250778375,31339.08559,31339.08559,
True,False,0.1,0.0001,0.0001,1766.2,1766.1,1777.8,1766.2,spot,PAXG,USDT,,False,True,-0.00011322463768115942,-0.000622418378317207,-0.006245428458898329,133.80884,133.8013654381976,
True,False,0.01,0.01,0.01,79.22,73.09,74.04,74.04,future,,,PENN,True,False,-0.0005399568034557236,-0.0005399568034557236,0.0,0.0,0.0,True
True,False,0.01,0.01,0.01,81.45,73.36,73.87,73.87,future,,,PENN,True,False,-0.0001353546291283162,-0.0002706726214643389,-0.0001353546291283162,0.0,0.0,True
True,False,0.01,0.01,0.01,73.81,73.29,73.81,73.81,spot,PENN,USD,,True,True,0.0,0.0,0.0,0.0,0.0,True
True,False,0.001,0.1,0.1,5.768,5.751,5.761,5.761,future,,,PERP,False,False,-0.0027696036004846805,-0.13873523695619674,-0.05665629605370886,2276096.2247,2276096.2247,
True,False,0.001,0.1,0.1,5.754,5.741,5.756,5.754,spot,PERP,USD,,False,True,-0.004498269896193772,-0.14029583146571045,-0.05749385749385749,1400673.5375,1400673.5375,
True,False,0.01,0.01,0.01,39.46,38.4,38.89,38.89,future,,,PFE,True,False,0.0,0.0,-0.0002570694087403599,0.0,0.0,True
True,False,0.01,0.01,0.01,39.24,38.52,38.78,38.78,future,,,PFE,True,False,0.0,-0.0002577984016499098,-0.0002577984016499098,0.0,0.0,True
True,False,0.01,0.01,0.01,38.8,38.52,38.78,38.78,spot,PFE,USD,,True,True,0.0,0.0,0.0,0.0,0.0,True
True,False,0.001,0.1,0.1,0.092,0.092,0.093,0.092,future,,,PRESIDENT 2024,True,False,0.0,0.0,0.0,0.0,0.0,
True,False,0.1,0.001,0.001,3045.9,3049.5,3055.5,3049.5,future,,,PRIV,False,False,-0.0042448979591836735,-0.0739166084606274,-0.05597003374299601,188130.3606,188130.3606,
True,False,0.1,0.001,0.001,3071.0,3038.6,3045.9,3045.9,future,,,PRIV,False,False,-0.004282445243543642,-0.07097541633624108,-0.05465549348230912,197.1906,197.1906,
True,False,0.1,0.001,0.001,3298.5,3079.0,3086.4,3086.4,future,,,PRIV,False,False,-0.004676061788513012,-0.07295827951821704,-0.055106539309331376,26390.4247,26390.4247,
True,False,0.005,0.01,0.01,13.165,13.15,13.185,13.165,future,,,PROM,False,False,0.010748560460652591,-0.08161841646320195,-0.05964285714285714,825387.5327,825387.5327,
True,False,0.005,0.01,0.01,13.225,13.08,13.22,13.22,spot,PROM,USD,,False,True,0.009545628102329133,-0.0729312762973352,-0.06074600355239787,201.713,201.713,
True,False,0.0005,0.1,0.1,0.9925,0.9875,0.9915,0.9915,future,,,PUNDIX,False,False,-0.02459419576979833,-0.10595130748422002,-0.08743672342383801,47551.20755,47551.20755,
True,False,0.0005,0.1,0.1,1.0645,0.981,0.9905,0.9905,spot,PUNDIX,USD,,False,True,-0.02413793103448276,-0.11324977618621307,-0.08793738489871086,3800.2945,3800.2945,
True,False,0.025,0.005,0.005,280.325,280.35,284.75,280.35,future,,,PYPL,True,False,0.0,-0.00035656979853806385,0.0,33280.0055,33280.0055,True
True,False,0.025,0.005,0.005,282.95,281.325,284.075,282.95,future,,,PYPL,True,False,0.0,0.0,0.0,0.0,0.0,True
True,False,0.025,0.005,0.005,283.975,282.3,283.95,283.95,spot,PYPL,USD,,True,True,0.0,0.009241158699129198,-8.803591865481116e-05,113.58725,113.58725,True
True,False,0.001,0.1,0.1,7.137,7.135,7.137,7.137,future,,,QTUM,False,False,-0.01381788033715628,-0.09509319132750095,-0.06997654417513682,2502690.5977,2502690.5977,
True,False,0.0001,1.0,1.0,0.1829,0.1817,0.1824,0.1824,future,,,RAMP,False,False,0.011086474501108648,-0.07832238504295098,-0.04251968503937008,169240.1,169240.1,
True,False,0.0001,1.0,1.0,0.1826,0.1816,0.1826,0.1826,spot,RAMP,USD,,False,True,0.0044004400440044,-0.07731177362304194,-0.04096638655462185,2574.7292,2574.7292,
True,False,0.0001,1.0,1.0,3.6652,3.6578,3.6629,3.6629,future,,,RAY,False,False,-0.005106336746611619,-0.0377755010901831,-0.023877415056628912,2443047.6372,2443047.6372,
True,False,0.0001,1.0,1.0,3.6706,3.6704,3.6749,3.6706,spot,RAY,USD,,False,True,-0.01394224311618536,-0.03641088913973696,-0.02320506679440098,2442793.0301,2442793.0301,
True,False,5e-06,10.0,10.0,0.01809,0.01806,0.018095,0.01809,future,,,REEF,False,False,-0.0008285004142502071,-0.06269430051813471,-0.050393700787401574,1432591.61315,1432591.61315,
True,False,5e-06,10.0,10.0,0.017855,0.017835,0.017975,0.017855,future,,,REEF,False,False,-0.005015324602953469,-0.06542789845590159,-0.04950758583976577,6167.52525,6167.52525,
True,False,5e-06,10.0,10.0,0.019635,0.018495,0.01864,0.01864,future,,,REEF,False,False,-0.0018741633199464524,-0.03967027305512622,-0.03319502074688797,3718.555,3718.555,
True,False,5e-06,10.0,10.0,0.018225,0.018,0.018215,0.018215,spot,REEF,USD,,False,True,0.011382565241532482,-0.05987096774193548,-0.05105496222974733,26618.5131,26618.5131,
True,False,5e-05,1.0,1.0,0.38555,0.38595,0.38635,0.38595,future,,,REN,False,False,-0.01606118546845124,-0.08748078969145288,-0.054970617042115574,2008778.09525,2008778.09525,
True,False,5e-05,1.0,1.0,0.3838,0.3847,0.3871,0.3847,spot,REN,USD,,False,True,-0.023232194998095722,-0.08644027546900973,-0.0571078431372549,83992.89635,83992.89635,
True,False,0.05,0.001,0.001,133.7,133.85,134.8,133.85,future,,,ROOK,False,False,0.0071482317531978935,-0.02477231329690346,0.017870722433460075,429317.4284,429317.4284,
True,False,0.05,0.001,0.001,134.5,134.3,134.65,134.5,spot,ROOK,USD,,False,True,0.00749063670411985,-0.02074990899162723,0.02359208523592085,240278.13915,240278.13915,
True,False,0.05,0.001,0.001,133.55,133.7,135.25,133.7,spot,ROOK,USDT,,False,True,0.0018733608092918695,-0.024799416484318017,0.019832189168573607,15356.40635,15355.548541141288,
True,False,5e-06,10.0,10.0,0.026395,0.02639,0.026415,0.026395,future,,,RSR,False,False,-0.016396497111980622,-0.08127392969021928,-0.05866619115549215,1992353.4289,1992353.4289,
True,False,5e-06,10.0,10.0,0.02641,0.02642,0.026435,0.02642,spot,RSR,USD,,False,True,-0.016747301823595087,-0.08152268381713888,-0.05861393194370212,356443.05995,356443.05995,
True,False,0.0005,0.1,1.0,7.208,7.1995,7.208,7.208,future,,,RUNE,False,False,-0.016643929058663028,-0.10275720420738159,-0.017448200654307525,27621452.97885,27621452.97885,
True,False,0.0005,0.1,1.0,7.198,7.1985,7.2095,7.1985,spot,RUNE,USD,,False,True,-0.016127930021184993,-0.10399551904406273,-0.01840867253016977,6712239.84795,6712239.84795,
True,False,0.0005,0.1,1.0,7.1915,7.1915,7.2125,7.1915,spot,RUNE,USDT,,False,True,-0.013579315547630477,-0.1036395363330425,-0.01876108609632965,333442.58905,333423.96294697566,
True,False,5e-05,1.0,1.0,0.22655,0.2263,0.22675,0.22655,future,,,SAND,False,False,-0.020112456747404844,-0.10170499603489294,-0.07831570382424735,217294.8753,217294.8753,
True,False,5e-05,1.0,1.0,0.2264,0.22565,0.2277,0.2264,spot,SAND,USD,,False,True,-0.016079965232507605,-0.10513833992094862,-0.07648378543748725,21919.6189,21919.6189,
True,False,2.5e-06,100.0,100.0,0.0126125,0.0125925,0.0126125,0.0126125,future,,,SC,False,False,0.01061698717948718,-0.09278906671461967,-0.057713858797161004,6313871.9615,6313871.9615,
True,False,0.0001,1.0,1.0,6.259,6.2144,6.2532,6.2532,future,,,SECO,False,False,-0.0028861639532473332,-0.07226681304986425,-0.053721134348234015,26674.3646,26674.3646,
True,False,0.0001,1.0,1.0,6.2346,6.2395,6.2755,6.2395,spot,SECO,USD,,False,True,-0.0008007046200656577,-0.07772013066678492,-0.056878986668278966,22298.7964,22298.7964,
True,False,0.0001,1.0,1.0,0.7419,0.7418,0.7419,0.7419,spot,SGD,USD,,False,True,0.0,0.0004045307443365696,0.0,50320.8513,50320.8513,
True,False,1e-08,100000.0,100000.0,7.41e-06,7.41e-06,7.42e-06,7.41e-06,future,,,SHIB,False,False,0.006793478260869565,-0.03389830508474576,-0.030104712041884817,3062481.935,3062481.935,
True,False,1e-08,100000.0,100000.0,7.41e-06,7.41e-06,7.43e-06,7.41e-06,spot,SHIB,USD,,False,True,0.00816326530612245,-0.03515625,-0.030104712041884817,2088382.006,2088382.006,
True,False,0.1,0.001,0.001,5179.6,5173.5,5187.2,5179.6,future,,,SHIT,False,False,-0.002003853564547206,-0.07180617529523502,-0.051876258466044295,2970422.2589,2970422.2589,
True,False,0.1,0.001,0.001,5144.9,5139.1,5153.0,5144.9,future,,,SHIT,False,False,-0.004681666054051963,-0.07064667630057804,-0.05192842795805923,74469.3775,74469.3775,
True,False,0.1,0.001,0.001,5090.6,5094.9,5101.2,5094.9,future,,,SHIT,False,False,-0.0032280784129592676,-0.07452953571169077,-0.055012519706946116,533960.4961,533960.4961,
True,False,0.0001,1.0,1.0,0.2667,0.2666,0.2668,0.2667,future,,,SKL,False,False,-0.010756676557863502,-0.045112781954887216,-0.04681915654038599,3753168.7315,3753168.7315,
True,False,0.0001,1.0,1.0,0.2666,0.2662,0.2674,0.2666,spot,SKL,USD,,False,True,-0.00929022668153103,-0.043415859346968066,-0.048197072474116386,94959.302,94959.302,
True,False,0.0025,0.1,0.1,23.72,23.72,24.07,23.72,future,,,SLV,True,False,0.0,-0.010429703796412181,0.0,96926.1545,96926.1545,True
True,False,0.0025,0.1,0.1,23.915,23.84,24.0175,23.915,future,,,SLV,True,False,-0.0035416666666666665,-0.0035416666666666665,-0.0035416666666666665,23.915,23.915,True
True,False,0.0025,0.1,0.1,23.9625,23.8325,23.9625,23.9625,spot,SLV,USD,,True,True,0.0,0.0005219206680584551,0.0,5028.642,5028.642,True
True,False,0.0005,0.1,0.1,7.8905,7.8945,7.899,7.8945,future,,,SNX,False,False,0.0008240365111561866,-0.05590767758909352,-0.022716018816538747,5605161.8115,5605161.8115,
True,False,0.0005,0.1,0.1,7.919,7.8915,7.905,7.905,spot,SNX,USD,,False,True,0.0011398176291793312,-0.05431271683215696,-0.022867737948084055,96980.32155,96980.32155,
True,False,0.0025,1.0,1.0,33.065,33.05,33.065,33.065,future,,,SOL,False,False,0.0021974691217700993,-0.08540211603623539,-0.06271702926794699,90234224.7775,90234224.7775,
True,False,0.0025,1.0,1.0,32.9375,32.94,33.01,32.94,future,,,SOL,False,False,-0.0009856698764121616,-0.08829227788541379,-0.063273140907152,894008.5875,894008.5875,
True,False,0.0025,1.0,1.0,33.6,33.7025,33.8025,33.7025,future,,,SOL,False,False,0.0017090206568583742,-0.0872096959848331,-0.06654203018972442,2318393.93,2318393.93,
True,False,2.5e-07,0.1,0.1,0.00097075,0.00097075,0.00097175,0.00097075,spot,SOL,BTC,,False,True,-0.0017994858611825194,-0.03790882061446977,-0.020186727226848347,12.3842615,421048.43577774375,
True,False,0.0025,0.1,0.1,33.06,33.035,33.0725,33.06,spot,SOL,USD,,False,True,0.0023497309179110132,-0.08573008849557522,-0.06292517006802721,18663538.803,18663538.803,
True,False,0.0025,0.1,0.1,33.035,33.04,33.0625,33.04,spot,SOL,USDT,,False,True,0.001743348745546881,-0.08634635326650536,-0.06382375858893533,2550981.08925,2550838.5914463545,
True,False,0.01,0.001,0.001,415.9,411.8,415.9,415.9,future,,,SPY,True,False,0.0,0.0060717482280655075,0.0060717482280655075,831.8,831.8,True
True,False,0.01,0.001,0.001,411.45,411.8,413.25,411.8,future,,,SPY,True,False,-9.712509712509713e-05,0.0006074596039363382,0.00012143290831815422,0.0,0.0,True
True,False,0.01,0.001,0.001,413.0,412.82,413.0,413.0,spot,SPY,USD,,True,True,0.0,-0.002005654495807457,0.0,641.8457,641.8457,True
True,False,0.025,0.005,0.005,233.925,233.975,237.95,233.975,future,,,SQ,True,False,-0.00010683760683760684,-0.01670519016600126,0.00010686044026501389,70962.627,70962.627,True
True,False,0.025,0.005,0.005,234.975,234.775,237.45,234.975,future,,,SQ,True,False,0.0,-0.0005316886431305827,0.0,0.0,0.0,True
True,False,0.025,0.005,0.005,234.675,234.65,237.225,234.675,spot,SQ,USD,,True,True,-0.010749288650015808,-0.010749288650015808,-0.010749288650015808,2109.72825,2109.72825,True
True,False,0.001,1.0,1.0,3.513,3.51,3.513,3.513,future,,,SRM,False,False,-0.006785411365564037,-0.08634590377113134,-0.05665950590762621,12636987.006,12636987.006,
True,False,0.001,1.0,1.0,3.518,3.516,3.519,3.518,spot,SRM,USD,,False,True,-0.00593387962701328,-0.08575883575883576,-0.05708925221120343,3920686.054,3920686.054,
True,False,0.001,1.0,1.0,3.519,3.517,3.519,3.519,spot,SRM,USDT,,False,True,-0.005651313930488839,-0.08454734651404787,-0.05631536604987932,3992273.065,3992050.056626589,
True,False,5e-06,10.0,10.0,0.01018,0.01018,0.01027,0.01018,future,,,SRN,False,False,0.0014756517461878996,-0.07538601271571299,-0.07031963470319634,97986.2374,97986.2374,
